plz,ort,bundesland,zulassungsbezirk
61704,Moorbrunn,SL,CW
61714,Hirschkirchen,SL,CW
61719,Fuchsthal,SL,CW
61732,Sternbrück,SL,CW
61733,Fuchsburg,SL,CW
61735,Mondbrunn,SL,CW
61738,Sonnenfeld,SL,CW
61742,Espenfurt-Nord,SL,CW
61745,Rehwald,SL,CW
61764,Erlenbrück,SL,GVO
61773,Sonnenroda,SL,GVO
61789,Schlossdorf,SL,GVO
61790,Grüningen,SL,GVO
61810,Fährstadt am Berg,SL,GVO
61811,Kleinhofen im Tal,SL,GVO
61827,Moorstein,SL,GVO
61831,Burgsee,SL,GVO
61839,Nordfurt,SL,GVO
61847,Brückenfeld,SL,GVO
61852,Steinwald,SL,GVO
61855,Lindenheim,SL,GVO
61864,Großberg,SL,GVO
61871,Feldstein,SL,GVO
61872,Bruchsee,SL,GVO
61879,Kieshagen im Grund,SL,GVO
61884,Kleinthal im Grund,SL,GVO
61886,Bergbrunn,SL,GVO
61888,Espenscheid an der Aue,SL,GVO
61906,Bad Altstein,SL,GVO
61910,Bergwald im Tal,SL,GVO
61922,Mönchskirchen,SL,GVO
61932,Wolfsheim,SL,GVO
61937,Großdorf,SL,GVO
61939,Moorwald,SL,GVO
61948,Fährbrück,SL,GVO
61954,Steinfurt,SL,GVO
61960,Bad Adlerberg,SL,GVO
61982,Sandfeld,SL,GVO
61983,Moorstadt,SL,GVO
61989,Steinhofen,SL,GVO
61998,Berghofen,SL,GVO
61999,Heidefurt,SL,GVO
62002,Fährstein,RP,SC
62011,Fürstenbrück-Ost,RP,SC
62016,Nordbrunn,RP,SC
62023,Bärendorf,RP,SC
62025,Sandweiler an der Ilm,RP,SC
62031,Nordburg,RP,SC
62033,Sandstadt am See,RP,SC
62035,Brückenbrunn,RP,SC
62044,Rotroda,RP,SC
62048,Fürsteningen,RP,SC
62049,Buchenfurt an der Aue,RP,SC
62052,Espenwald am See,RP,SC
62053,Buchenstadt,RP,SC
62065,Hohenheim,RP,SC
62075,Ostau-Nord,RP,SC
62078,Grünfeld,RP,SC
62082,Falkenburg,RP,SC
62085,Brückenbrück am Berg,RP,SC
62088,Buchensee,RP,SC
62095,Bärenhagen,RP,SC
62101,Hafensee,RP,SC
62104,Bischofswald-Nord,RP,SC
62110,Sandthal,RP,SC
62120,Großhofen,RP,SC
62133,Wiesenweiler,RP,SC
62139,Winterberg,RP,SC
62157,Oberwald,RP,SC
62167,Erlenstein,RP,SC
62172,Bad Feldweiler,RP,SC
62175,Mühlthal,RP,SC
62180,Hohenwald,RP,SC
62183,Hohenberg,RP,SC
62186,Hirschburg,RP,SC
62200,Talfeld an der Aue,RP,SC
62215,Wolfsheim,RP,SC
62222,Berghausen,RP,SC
62230,Oberthal,RP,SC
62234,Heidethal-West,RP,SC
62236,Berghofen,RP,SC
62239,Adlersee,RP,SC
62250,Großroda,RP,LKT
62282,Moorbrück,RP,LKT
62284,Schlossfurt,RP,LKT
62296,Rabenhofen im Tal,RP,LKT
62341,Königsdorf-West,RP,LKT
62342,Adlerscheid im Grund,RP,LKT
62345,Mondthal,RP,LKT
62351,Heidesee,RP,LKT
62383,Bärenstein-West,RP,LKT
62387,Fuchssee,RP,LKT
62393,Moorsee,RP,LKT
62401,Nordhagen-Ost,RP,LKT
62422,Falkendorf,RP,LKT
62488,Rabenfurt,RP,LKT
62502,Birkenbrunn,HE,ZJ
62509,Bad Sonnenhagen,HE,ZJ
62510,Bärenberg,HE,ZJ
62520,Buchenbrunn,HE,ZJ
62525,Buchenbach,HE,ZJ
62526,Buchenburg,HE,ZJ
62532,Winterhagen,HE,ZJ
62538,Fuchshagen,HE,ZJ
62545,Königsingen,HE,ZJ
62547,Unterhausen,HE,ZJ
62550,Wolfswald,HE,ZJ
62560,Kiesweiler,HE,ZJ
62579,Burghofen am See,HE,ZJ
62581,Schlossfurt,HE,ZJ
62611,Schlossthal,HE,ZJ
62613,Fuchstal-Süd,HE,ZJ
62615,Ostweiler,HE,ZJ
62617,Birkenweiler,HE,ZJ
62634,Mühltal-Ost,HE,ZJ
62638,Bruchsee-West,HE,ZJ
62649,Erlenstein an der Warne,HE,ZJ
62650,Erlenthal,HE,ZJ
62652,Bärenburg an der Aue,HE,ZJ
62655,Eichenweiler,HE,ZJ
62660,Fürstenstadt,HE,ZJ
62665,Mühlburg,HE,ZJ
62690,Hohenweiler,HE,ZJ
62708,Kiesberg,HE,ZJ
62723,Nebelbrunn,HE,ZJ
62745,Heidefurt,HE,ZJ
62749,Espental,HE,ZJ
62762,Bucheningen im Tal,RP,SJN
62783,Rotsee,RP,SJN
62789,Rehkirchen,RP,SJN
62862,Grünfeld-Nord,RP,SJN
62888,Schlossheim,RP,SJN
62948,Rabenhofen am See,RP,SJN
62966,Kiesheim,RP,SJN
63003,Wiesenstein an der Warne,HE,KRV
63018,Mönchsfurt,HE,KRV
63034,Feldstein,HE,KRV
63052,Großhagen-Ost,HE,KRV
63056,Eichenfurt,HE,KRV
63070,Fährscheid,HE,KRV
63093,Neuscheid am Berg,HE,KRV
63158,Großstadt,HE,KRV
63176,Winterwald,HE,KRV
63222,Obersee,HE,KRV
63255,Burgsee,HE,SQQ
63258,Westbrück,HE,SQQ
63260,Bruchroda,HE,SQQ
63285,Marktbrunn,HE,SQQ
63299,Sommerroda,HE,SQQ
63301,Hafenkirchen,HE,SQQ
63320,Eichenfurt am See,HE,SQQ
63329,Bruchheim,HE,SQQ
63331,Sandau,HE,SQQ
63336,Nebelburg im Grund,HE,SQQ
63341,Sternfeld-West,HE,SQQ
63348,Hirschhofen,HE,SQQ
63365,Südstadt,HE,SQQ
63382,Heidebach am See,HE,SQQ
63385,Hohensee,HE,SQQ
63399,Westberg am Berg,HE,SQQ
63406,Altberg,HE,SQQ
63409,Osttal,HE,SQQ
63413,Fürstenau,HE,SQQ
63415,Erleningen,HE,SQQ
63419,Rittersee an der Warne,HE,SQQ
63429,Grünweiler,HE,SQQ
63430,Rabenbrunn,HE,SQQ
63432,Wiesenheim,HE,SQQ
63454,Falkenscheid,HE,SQQ
63464,Nebeltal,HE,SQQ
63466,Heidefurt an der Warne,HE,SQQ
63469,Grüntal,HE,SQQ
63473,Hirschdorf an der Aue,HE,SQQ
63483,Mönchsburg,HE,SQQ
63515,Moorbrück,SL,PKF
63518,Sternbach,SL,PKF
63533,Wiesenthal,SL,PKF
63545,Wiesenhofen,SL,PKF
63550,Weidenkirchen,SL,PKF
63558,Kiesbach,SL,PKF
63628,Hafenhagen-Ost,SL,PKF
63659,Fährhagen,SL,PKF
63676,Westwald,SL,PKF
63695,Heidehausen am Moor,SL,PKF
63711,Unterbach,SL,PKF
63722,Burgdorf,SL,PKF
63755,Bärenkirchen-Süd,RP,XL
63756,Bärenheim-Nord,RP,XL
63766,Mühlfurt,RP,XL
63864,Mondkirchen an der Warne,RP,XL
63870,Westscheid,RP,XL
63934,Nordwald,RP,XL
64025,Erlenstein an der Warne,HE,GM
64034,Kleinhausen,HE,GM
64045,Erlensee,HE,GM
64096,Bruchberg im Grund,HE,GM
64107,Mühlhausen,HE,GM
64146,Westsee,HE,GM
64168,Falkenberg,HE,GM
64184,Sandhofen im Tal,HE,GM
64186,Wolfsscheid,HE,GM
64208,Neuwald an der Aue,HE,GM
64224,Unterwald am Moor,HE,GM
64232,Berghausen,HE,GM
64299,Altbrunn,HE,DJV
64305,Unterbrück,HE,DJV
64403,Feldfurt,HE,DJV
64432,Altthal,HE,DJV
64526,Mönchsburg an der Warne,RP,RG
64536,Marktau,RP,RG
64543,Neudorf,RP,RG
64569,Südtal,RP,RG
64581,Hafenau am Berg,RP,RG
64583,Brückenkirchen,RP,RG
64595,Sommerhofen,RP,RG
64599,Wolfsstein,RP,RG
64608,Adlerhofen,RP,RG
64622,Fuchsstadt,RP,RG
64652,Bad Winterhagen,RP,RG
64663,Königsstein,RP,RG
64673,Südwald,RP,RG
64674,Felddorf,RP,RG
64681,Oberkirchen,RP,RG
64688,Mühlkirchen am Berg,RP,RG
64700,Schlossbrunn,RP,RG
64721,Grünburg,RP,RG
64722,Brückenfurt am Moor,RP,RG
64728,Birkenbrück,RP,RG
64740,Westburg-Nord,RP,RG
64743,Birkenstein,RP,RG
64745,Steinstein an der Ilm,RP,RG
64747,Ritterwald,RP,RG
64754,Rotingen am Berg,RP,KT
64780,Falkeningen,RP,KT
64891,Marktwald,RP,KT
64920,Rotweiler,RP,KT
65029,Sonnenbach,HE,XA
65037,Südscheid,HE,XA
65042,Fuchsroda-Süd,HE,XA
65061,Sandheim,HE,XA
65073,Bruchstadt,HE,XA
65091,Erlenhagen,HE,XA
65112,Kleinhausen,HE,XA
65119,Fährscheid,HE,XA
65142,Bergstein-West,HE,XA
65149,Lindenfurt,HE,XA
65272,Heidetal am Moor,HE,CDX
65278,Marktau-Ost,HE,CDX
65282,Feldsee,HE,CDX
65288,Nordburg,HE,CDX
65298,Sommerburg,HE,CDX
65301,Adlerheim,HE,CDX
65304,Bad Brückenberg,HE,CDX
65306,Mondbach,HE,CDX
65335,Oberhausen,HE,CDX
65338,Oberberg,HE,CDX
65359,Kleinweiler,HE,CDX
65375,Großheim,HE,CDX
65388,Bärenweiler,HE,CDX
65389,Westheim,HE,CDX
65394,Großhausen-Süd,HE,CDX
65414,Buchenhausen,HE,CDX
65456,Unterhofen am Moor,HE,CDX
65464,Altburg,HE,CDX
65471,Südfurt,HE,CDX
65486,Sandfeld-Süd,HE,CDX
65497,Falkenbrück,HE,CDX
65501,Eichenheim,RP,TYM
65504,Bischofsbrück,RP,TYM
65513,Wiesenthal,RP,TYM
65519,Mondhausen im Grund,RP,TYM
65549,Marktburg an der Ilm,RP,TYM
65552,Buchenhausen,RP,TYM
65593,Wolfsbrück an der Warne,RP,TYM
65624,Rehfeld,RP,TYM
65649,Gründorf,RP,TYM
65654,Nordhagen,RP,TYM
65657,Eichenhagen an der Ilm,RP,TYM
65674,Lindenkirchen,RP,TYM
65681,Westbrunn,RP,TYM
65726,Oberingen,RP,TYM
65739,Mondstein am Moor,RP,TYM
65744,Alttal-Süd,RP,TYM
65746,Buchensee,RP,TYM
65763,Mönchsberg,SL,DUV
65766,Rotfurt,SL,DUV
65777,Neusee,SL,DUV
65782,Hirschsee,SL,DUV
65783,Wintertal,SL,DUV
65792,Kiesstein,SL,DUV
65796,Steinroda,SL,DUV
65805,Rotstein,SL,DUV
65814,Grünweiler an der Warne,SL,DUV
65816,Nordbrunn,SL,DUV
65822,Hirschau an der Ilm,SL,DUV
65833,Fuchsstadt,SL,DUV
65834,Bischofswald am Moor,SL,DUV
65840,Erlenkirchen,SL,DUV
65843,Bad Neuroda,SL,DUV
65845,Eichenthal im Grund,SL,DUV
65851,Winterstein,SL,DUV
65856,Rotkirchen am Berg,SL,DUV
65858,Moorburg am Berg,SL,DUV
65864,Wolfsburg,SL,DUV
65889,Rabenbach-West,SL,DUV
65904,Eichenweiler-West,SL,DUV
65909,Ritterstein-Ost,SL,DUV
65922,Rabeningen,SL,DUV
65926,Steiningen,SL,DUV
65927,Hirschfeld am See,SL,DUV
65934,Ritterscheid,SL,DUV
65936,Oberingen,SL,DUV
65943,Hafenwald,SL,DUV
65946,Mühlscheid-Süd,SL,DUV
65950,Sterntal-Nord,SL,DUV
65951,Rabenberg-Süd,SL,DUV
65953,Falkental,SL,DUV
65960,Nebelwald,SL,DUV
65963,Unterfeld,SL,DUV
65964,Erleningen,SL,DUV
65971,Espental,SL,DUV
65976,Sommerthal,SL,DUV
65977,Altkirchen,SL,DUV
65982,Sonnenstadt,SL,DUV
65989,Neuweiler,SL,DUV
65990,Nordstein,SL,DUV
65991,Kleinsee,SL,DUV
66004,Burgingen,HE,JEW
66050,Sternau-Süd,HE,JEW
66053,Bad Bergweiler,HE,JEW
66089,Talhofen,HE,JEW
66096,Südfeld-Nord,HE,JEW
66121,Espenhagen,HE,JEW
66126,Fährfurt,HE,JEW
66134,Winterweiler,HE,JEW
66164,Königsthal,HE,JEW
66194,Niederbach im Grund,HE,JEW
66202,Bad Rabenfeld,HE,JEW
66252,Ritterweiler,HE,KCC
66265,Feldheim,HE,KCC
66269,Nordfurt am Berg,HE,KCC
66278,Bad Winterkirchen,HE,KCC
66284,Fährkirchen,HE,KCC
66298,Mönchsbrunn an der Aue,HE,KCC
66307,Südheim,HE,KCC
66315,Sommerstein,HE,KCC
66320,Wiesenhausen,HE,KCC
66321,Schlossscheid,HE,KCC
66331,Kleinheim-West,HE,KCC
66339,Brückenstadt-West,HE,KCC
66355,Heidetal,HE,KCC
66362,Lindenroda,HE,KCC
66366,Winterau,HE,KCC
66384,Bergwald,HE,KCC
66391,Nebeldorf,HE,KCC
66392,Espenthal,HE,KCC
66393,Adlerscheid,HE,KCC
66397,Westburg,HE,KCC
66400,Bischofsfeld,HE,KCC
66414,Grünbach-Nord,HE,KCC
66417,Bischofsburg,HE,KCC
66419,Fuchsbrück,HE,KCC
66431,Feldstadt-Nord,HE,KCC
66437,Großbrunn am See,HE,KCC
66440,Adlerthal,HE,KCC
66446,Bischofsstadt,HE,KCC
66458,Steinhofen,HE,KCC
66459,Grünstein,HE,KCC
66475,Mondbrunn,HE,KCC
66478,Sommerbrunn,HE,KCC
66480,Oberbach,HE,KCC
66485,Fürstenscheid,HE,KCC
66486,Grünberg,HE,KCC
66487,Sandbrunn,HE,KCC
66489,Birkeningen an der Warne,HE,KCC
66491,Erlenwald,HE,KCC
66492,Mönchskirchen-Ost,HE,KCC
66494,Niederwald,HE,KCC
66519,Königsau,HE,WIT
66540,Ahornau,HE,WIT
66561,Sandsee,HE,WIT
66577,Mühlthal,HE,WIT
66618,Grünberg,HE,WIT
66619,Sommerburg,HE,WIT
66631,Sandingen,HE,WIT
66671,Rabenweiler,HE,WIT
66682,Rottal am Moor,HE,WIT
66683,Rotau,HE,WIT
66692,Grünthal,HE,WIT
66693,Adlerstein im Grund,HE,WIT
66694,Falkenfurt,HE,WIT
66712,Rothagen an der Warne,HE,WIT
66718,Westdorf,HE,WIT
66721,Rehbrunn,HE,WIT
66747,Westscheid,HE,WIT
66775,Sternhofen,RP,QN
66781,Erlendorf,RP,QN
66785,Ahornau,RP,QN
66804,Winterfeld,RP,QN
66830,Ahornkirchen an der Warne,RP,QN
66888,Rotsee,RP,QN
66917,Sandhausen,RP,QN
66930,Sonnenbach,RP,QN
67003,Bergbrunn-West,HE,VY
67015,Birkeningen,HE,VY
67018,Neustadt,HE,VY
67027,Rabenthal,HE,VY
67080,Mönchsweiler,HE,VY
67083,Moorbrunn,HE,VY
67084,Birkenbach,HE,VY
67088,Lindenbach,HE,VY
67101,Bergtal,HE,VY
67103,Wiesenheim,HE,VY
67108,Buchenbrück-Nord,HE,VY
67114,Eichenbrunn-Ost,HE,VY
67117,Espenau,HE,VY
67120,Südbrunn an der Warne,HE,VY
67124,Talfeld am Berg,HE,VY
67128,Schlossingen,HE,VY
67130,Fährroda,HE,VY
67131,Ahornstein,HE,VY
67152,Steinhausen,HE,VY
67156,Sonnenwald,HE,VY
67159,Fuchswald,HE,VY
67162,Bergbrück an der Aue,HE,VY
67164,Bruchbrunn-West,HE,VY
67166,Mühlscheid,HE,VY
67168,Mondau,HE,VY
67177,Hohenstadt,HE,VY
67189,Burgweiler,HE,VY
67197,Hohenfurt,HE,VY
67205,Hirschstadt,HE,VY
67213,Sandstadt,HE,VY
67231,Ostweiler,HE,VY
67232,Fährstadt,HE,VY
67235,Marktthal,HE,VY
67240,Rehau,HE,VY
67321,Falkenbrunn-West,RP,FUY
67331,Bergau,RP,FUY
67368,Birkensee an der Aue,RP,FUY
67375,Steinscheid,RP,FUY
67393,Ahornberg,RP,FUY
67421,Oberburg,RP,FUY
67451,Fürstenstein,RP,FUY
67492,Nordfeld,RP,FUY
67540,Mönchsbrück-Nord,HE,PTB
67552,Bärenbrunn-West,HE,PTB
67565,Burgthal,HE,PTB
67590,Wiesenbach-Süd,HE,PTB
67599,Sonnenroda-West,HE,PTB
67601,Großbach,HE,PTB
67636,Eichenweiler,HE,PTB
67648,Bischofskirchen,HE,PTB
67679,Oberbrück,HE,PTB
67694,Bergfeld,HE,PTB
67706,Nebelingen am Moor,HE,PTB
67733,Hafenbach an der Warne,HE,PTB
67803,Mönchsroda im Tal,HE,JGA
67817,Steinroda,HE,JGA
67821,Kiesbrück,HE,JGA
67823,Burgfeld,HE,JGA
67833,Bruchhausen,HE,JGA
67849,Espeningen-West,HE,JGA
67886,Altwald,HE,JGA
67900,Mönchsbach,HE,JGA
67901,Fürstenstadt,HE,JGA
67908,Ritterwald am See,HE,JGA
67932,Mondwald,HE,JGA
67937,Mondbrück,HE,JGA
67952,Ostroda,HE,JGA
68001,Ostheim,HE,P
68003,Weidenbrunn,HE,P
68006,Mühldorf,HE,P
68012,Westau,HE,P
68013,Steindorf-West,HE,P
68016,Altkirchen,HE,P
68019,Wiesenthal-Süd,HE,P
68031,Nordbach,HE,P
68034,Bruchbach,HE,P
68043,Erlenkirchen an der Ilm,HE,P
68044,Hafenweiler,HE,P
68051,Wiesenbrück,HE,P
68057,Marktroda,HE,P
68064,Erlenbrunn,HE,P
68067,Königsfurt,HE,P
68076,Heidesee,HE,P
68089,Birkenhofen,HE,P
68093,Bärenstein,HE,P
68094,Rotsee,HE,P
68120,Mondingen,HE,P
68127,Mondbrück,HE,P
68155,Steinbach,HE,P
68159,Fuchsweiler,HE,P
68164,Fürstenhofen,HE,P
68165,Ahornthal,HE,P
68168,Hirschau,HE,P
68169,Neuingen,HE,P
68177,Unterstadt im Tal,HE,P
68182,Rehberg,HE,P
68198,Weidenbach,HE,P
68208,Brückenfurt an der Ilm,HE,P
68221,Königstal,HE,P
68232,Brückenroda,HE,P
68238,Wiesenburg,HE,P
68240,Lindensee,HE,P
68245,Nebelberg im Tal,HE,P
68260,Neusee,HE,TE
68264,Ostsee,HE,TE
68270,Talau,HE,TE
68275,Hohendorf,HE,TE
68293,Fährdorf,HE,TE
68369,Rabendorf,HE,TE
68370,Mönchsfeld,HE,TE
68388,Espenbrück,HE,TE
68394,Großfeld,HE,TE
68406,Fährdorf,HE,TE
68412,Großbrück,HE,TE
68446,Moorstein,HE,TE
68456,Brückenbach,HE,TE
68484,Rotstadt-Nord,HE,TE
68493,Moorbach,HE,TE
68504,Ahornberg,SL,UNU
68547,Eichenburg-Süd,SL,UNU
68548,Bärenthal,SL,UNU
68556,Oberhagen,SL,UNU
68570,Heidethal,SL,UNU
68571,Markthausen,SL,UNU
68577,Mondbrück,SL,UNU
68590,Grünbrück,SL,UNU
68645,Birkenfurt-Nord,SL,UNU
68658,Fährtal,SL,UNU
68663,Talhofen,SL,UNU
68679,Sandkirchen im Grund,SL,UNU
68683,Sommerbach,SL,UNU
68756,Rotfurt,SL,SCJ
68762,Hohenburg,SL,SCJ
68765,Winterau,SL,SCJ
68767,Niederthal,SL,SCJ
68772,Oststadt,SL,SCJ
68775,Adlerweiler-Ost,SL,SCJ
68779,Kleinfeld,SL,SCJ
68837,Birkenwald,SL,SCJ
68864,Großbach,SL,SCJ
68875,Heidestadt,SL,SCJ
68883,Eichenkirchen,SL,SCJ
68912,Niederbrunn-West,SL,SCJ
68924,Moorhofen,SL,SCJ
68929,Bergberg,SL,SCJ
68932,Sommerkirchen,SL,SCJ
68943,Lindenbach,SL,SCJ
68944,Brückenau,SL,SCJ
68972,Fährstadt am Berg,SL,SCJ
68999,Winterhagen,SL,SCJ
69046,Nordstadt,HE,VQP
69065,Adlerberg,HE,VQP
69089,Nordbrück,HE,VQP
69092,Markttal,HE,VQP
69109,Winterburg an der Ilm,HE,VQP
69113,Espenburg,HE,VQP
69153,Fürstenfurt,HE,VQP
69218,Talhausen am Berg,HE,VQP
69232,Schlosssee,HE,VQP
69245,Fuchsstein,HE,VQP
69256,Weststadt,HE,FFF
69286,Schlossberg am Berg,HE,FFF
69295,Bad Sommertal,HE,FFF
69299,Bad Rabenstadt,HE,FFF
69324,Sandstein,HE,FFF
69347,Nordburg im Tal,HE,FFF
69363,Bärenfeld,HE,FFF
69369,Nebeldorf,HE,FFF
69396,Altfeld,HE,FFF
69413,Königstal,HE,FFF
69436,Erlenkirchen,HE,FFF
69472,Buchenheim,HE,FFF
69488,Talthal,HE,FFF
69490,Königsscheid an der Warne,HE,FFF
69504,Fährthal,HE,NT
69509,Bad Sternbrunn,HE,NT
69511,Burghausen,HE,NT
69519,Sandthal,HE,NT
69526,Talwald-Ost,HE,NT
69537,Ahornburg,HE,NT
69538,Fährsee,HE,NT
69550,Heidestadt,HE,NT
69553,Sonnenwald,HE,NT
69556,Neutal-Süd,HE,NT
69558,Adlerroda,HE,NT
69566,Schlossstadt,HE,NT
69572,Bruchhofen,HE,NT
69576,Brückenfeld,HE,NT
69577,Bischofsstadt,HE,NT
69578,Hohenfeld,HE,NT
69587,Steinhagen,HE,NT
69592,Bärenfeld-Süd,HE,NT
69593,Brückenfurt-Ost,HE,NT
69613,Adlertal am See,HE,NT
69618,Falkensee,HE,NT
69623,Kleinhofen,HE,NT
69630,Moorheim,HE,NT
69631,Wolfshagen,HE,NT
69633,Winterstein,HE,NT
69638,Unterbrunn,HE,NT
69640,Wiesenweiler,HE,NT
69659,Sternbach,HE,NT
69660,Neuheim,HE,NT
69671,Bischofstal an der Aue,HE,NT
69687,Marktbach,HE,NT
69694,Südweiler,HE,NT
69697,Königsfeld,HE,NT
69703,Heideburg,HE,NT
69710,Bad Steintal,HE,NT
69717,Sandscheid,HE,NT
69721,Wiesenfurt,HE,NT
69723,Feldberg,HE,NT
69724,Bärenhausen,HE,NT
69727,Bad Brückenhagen,HE,NT
69728,Ritterthal am See,HE,NT
69736,Lindendorf,HE,NT
69744,Hirschthal,HE,NT
69746,Burgfeld-Süd,HE,NT
69755,Brückenhofen,HE,SVS
69758,Kiesscheid,HE,SVS
69770,Mühlscheid,HE,SVS
69777,Kleinheim,HE,SVS
69790,Bärenbrunn-West,HE,SVS
69797,Königsstadt,HE,SVS
69798,Erlenstadt,HE,SVS
69838,Westroda,HE,SVS
69849,Königskirchen,HE,SVS
69853,Adlerberg,HE,SVS
69858,Sommersee,HE,SVS
69871,Bergbrück,HE,SVS
69884,Bad Steinfurt,HE,SVS
69894,Kleinbrunn am Moor,HE,SVS
69902,Sternberg am Berg,HE,SVS
69908,Kiesbach an der Ilm,HE,SVS
69921,Nordheim,HE,SVS
69924,Wolfshagen,HE,SVS
69972,Eichenau,HE,SVS
69978,Nordweiler,HE,SVS
70000,Erlenfurt,BW,EDY
70001,Adlerroda am Berg,BW,EDY
70007,Bischofshagen,BW,EDY
70009,Falkenstadt am See,BW,EDY
70013,Weidenstadt,BW,EDY
70015,Markttal,BW,EDY
70016,Talhausen,BW,EDY
70023,Steinsee,BW,EDY
70028,Fürstenbrunn,BW,EDY
70040,Ahornthal an der Aue,BW,EDY
70042,Lindendorf-West,BW,EDY
70043,Sommerstadt-Ost,BW,EDY
70044,Marktbrück,BW,EDY
70051,Fuchskirchen,BW,EDY
70086,Eichenfeld,BW,EDY
70093,Großbrück,BW,EDY
70095,Bergfeld,BW,EDY
70119,Südhofen,BW,EDY
70124,Südburg-West,BW,EDY
70143,Mühlau,BW,EDY
70154,Mühlwald,BW,EDY
70162,Altroda,BW,EDY
70176,Buchenfeld,BW,EDY
70178,Lindenstein,BW,EDY
70180,Winterberg,BW,EDY
70186,Weidenkirchen,BW,EDY
70192,Espenhofen,BW,EDY
70195,Rabenroda,BW,EDY
70203,Ritterbach,BW,EDY
70207,Sommerbach,BW,EDY
70209,Talthal,BW,EDY
70210,Hirschsee,BW,EDY
70211,Talscheid,BW,EDY
70220,Kiesbach,BW,M
70221,Weidenroda,BW,M
70242,Mönchsroda,BW,M
70248,Altthal,BW,M
70278,Steinbrück-Ost,BW,M
70281,Falkenhausen,BW,M
70291,Mondweiler,BW,M
70295,Hafenweiler,BW,M
70306,Eichenwald,BW,M
70318,Wiesental,BW,M
70328,Sternheim,BW,M
70329,Altthal,BW,M
70331,Kleinberg,BW,M
70339,Mönchswald,BW,M
70340,Lindenburg,BW,M
70342,Falkenfurt,BW,M
70348,Eichenfeld,BW,M
70350,Erlenberg,BW,M
70368,Sommertal,BW,M
70372,Westberg am Moor,BW,M
70400,Weidenfeld an der Aue,BW,M
70403,Sandroda,BW,M
70406,Sternburg,BW,M
70412,Brückendorf,BW,M
70434,Brückenkirchen,BW,M
70444,Bärenbrunn-Ost,BW,FZL
70458,Nebelthal,BW,FZL
70459,Südwald-West,BW,FZL
70478,Lindenheim am Moor,BW,FZL
70483,Burgbach,BW,FZL
70486,Schlossthal,BW,FZL
70499,Südscheid,BW,FZL
70521,Wiesenhausen an der Ilm,BW,FZL
70532,Nordscheid,BW,FZL
70539,Ritterau im Tal,BW,FZL
70540,Ritterheim,BW,FZL
70541,Birkenfeld im Grund,BW,FZL
70547,Mondheim,BW,FZL
70599,Adlerweiler,BW,FZL
70641,Ahornsee im Grund,BW,FZL
70657,Mondhausen-Süd,BW,BQ
70665,Oberfurt,BW,BQ
70666,Bad Weidenberg,BW,BQ
70667,Erlenheim,BW,BQ
70673,Neuingen,BW,BQ
70679,Weideningen,BW,BQ
70684,Bruchtal,BW,BQ
70687,Wolfsstein,BW,BQ
70691,Bischofshofen im Tal,BW,BQ
70711,Großweiler an der Warne,BW,BQ
70719,Weidensee,BW,BQ
70724,Mondscheid,BW,BQ
70751,Bischofsbach an der Aue,BW,BQ
70755,Hirschheim,BW,BQ
70767,Adlerwald im Grund,BW,BQ
70769,Bärenheim-Ost,BW,BQ
70773,Ostsee am Moor,BW,BQ
70775,Sommerau am Berg,BW,BQ
70777,Espenroda,BW,BQ
70788,Gründorf,BW,BQ
70789,Talweiler im Grund,BW,BQ
70804,Ritterhofen im Tal,BW,BQ
70806,Nebelburg,BW,BQ
70815,Grünau-Ost,BW,BQ
70824,Bruchingen,BW,BQ
70826,Burghagen,BW,BQ
70827,Oberscheid,BW,BQ
70828,Hohenroda,BW,BQ
70837,Mühlweiler,BW,BQ
70839,Mühlau,BW,BQ
70842,Fährdorf,BW,BQ
70843,Mühlfeld,BW,BQ
70848,Espental am See,BW,BQ
70852,Brückenfurt im Tal,BW,BQ
70854,Bruchthal,BW,BQ
70860,Steinbrück,BW,BQ
70869,Wolfswald an der Warne,BW,BQ
70877,Großscheid,BW,SZ
70919,Grünbrück,BW,SZ
70935,Weidenbrück,BW,SZ
70939,Winterthal im Tal,BW,SZ
70943,Hirschburg,BW,SZ
70952,Moorfurt-Nord,BW,SZ
70953,Nebelbach,BW,SZ
70986,Königssee,BW,SZ
71044,Oberhofen,BW,SZ
71116,Bruchtal,BW,RGK
71117,Fuchsroda,BW,RGK
71128,Adlerstein-Süd,BW,RGK
71162,Adlerheim-West,BW,RGK
71175,Bischofsscheid,BW,RGK
71182,Unterthal,BW,RGK
71194,Kleinhofen,BW,RGK
71204,Buchensee,BW,RGK
71226,Westhofen,BW,RGK
71238,Ritterstadt,BW,RGK
71247,Burgkirchen,BW,RGK
71253,Buchenhausen,BW,RGK
71254,Nebelhausen,BW,RGK
71255,Erlenbach im Grund,BW,RGK
71257,Oberhausen,BW,RGK
71275,Eichenhofen,BW,RGK
71290,Ostkirchen,BW,RGK
71299,Kleinkirchen am Moor,BW,RGK
71324,Mühlhagen,BW,KR
71359,Ritterstein am Moor,BW,KR
71395,Sandbach,BW,KR
71409,Fürstenthal,BW,KR
71430,Rehhofen,BW,KR
71432,Hohenscheid,BW,KR
71535,Westbrunn-Nord,BW,IAB
71537,Niederroda am Berg,BW,IAB
71542,Kiesroda an der Aue,BW,IAB
71549,Grünhagen-West,BW,IAB
71550,Rabenstadt,BW,IAB
71553,Bärenheim am See,BW,IAB
71556,Weidendorf-Süd,BW,IAB
71561,Steinberg,BW,IAB
